route_key,vehicle_type,unit_ids,unit_count,best_cost,current_cover_cost,current_cover_route_count,current_cost_saving,single_stop_flag,big_route_flag,big_flexible_route_flag,big_flexible_unit_count,mixed_big_route_flag,piggyback_big_route_flag,promotion_like_big_route_flag,blocking_big_flexible_route_flag,blocking_big_flexible_unit_count,bad_big_flexible_route_flag,bad_big_flexible_unit_count,avg_time_window_overlap_min,candidate_score,candidate_family,pool_pass,roles,saving_vs_pass1_singletons,selected_in_baseline,selected_in_global_pass1,selected_in_global_pass2,selected_in_global_pass3,selected_in_global
ev_1250|0,ev_1250,0,1,451.097321,838.119438,1,387.022117,1,0,0,0,0,0,0,0,0,0,0,0.0,387.022117,support,base,singleton,,0,0,0,0,0
"ev_1250|0,13",ev_1250,"0,13",2,548.699184,1480.60949,2,931.910306,0,0,0,0,0,0,0,0,0,0,0,56.0,939.729923,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|0,17",ev_1250,"0,17",2,474.371549,1460.913752,2,986.542202,0,0,0,0,0,0,0,0,0,0,0,0.0,984.703759,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|0,61",ev_1250,"0,61",2,481.058231,1631.657818,2,1150.599587,0,0,0,0,0,0,0,0,0,0,0,0.0,1149.298056,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|1,ev_1250,1,1,495.118104,927.389288,1,432.271184,1,0,0,0,0,0,0,0,0,0,0,0.0,432.271184,support,base,singleton,,0,0,0,0,0
"ev_1250|1,3",ev_1250,"1,3",2,564.780924,1432.907,2,868.126075,0,0,0,0,0,0,0,0,0,0,0,0.0,867.018892,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|1,48",ev_1250,"1,48",2,535.358697,1479.280549,2,943.921852,0,0,0,0,0,0,0,0,0,0,0,48.0,953.76243,flex_small,base,"cluster_flex_small,flex_small",498.801132,0,0,0,0,0
"ev_1250|1,61",ev_1250,"1,61",2,574.383372,1720.927668,2,1146.544297,0,0,0,0,0,0,0,0,0,0,0,0.0,1145.979718,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|1,69",ev_1250,"1,69",2,519.75163,927.389288,1,407.637658,0,0,0,0,0,0,0,0,0,0,0,0.0,406.236895,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|3,ev_1250,3,1,462.877542,505.517712,1,42.64017,1,0,0,0,0,0,0,0,0,0,0,0.0,42.64017,support,base,singleton,,0,0,0,0,0
"ev_1250|3,9",ev_1250,"3,9",2,579.825553,1490.051691,2,910.226137,0,0,0,0,0,0,0,0,0,0,0,58.0,920.061784,flex_small,base,cluster_flex_small,446.426056,0,0,0,0,0
"ev_1250|3,50",ev_1250,"3,50",2,534.128324,1518.90883,2,984.780506,0,0,0,0,0,0,0,0,0,0,0,58.0,995.796718,flex_small,base,"cluster_flex_small,flex_small",468.402834,0,0,0,0,0
"ev_1250|3,50,9",ev_1250,"3,50,9",3,617.309233,2503.442809,3,1886.133575,0,0,0,0,0,0,0,0,0,0,0,62.0,1898.095458,flex_small,base,cluster_flex_small,951.999943,0,0,0,0,0
"ev_1250|3,165",ev_1250,"3,165",2,505.517712,505.517712,1,0.0,0,0,0,0,0,0,0,0,0,0,0,58.0,12.098287,flex_small,base,"current,flex_small,seed",,0,1,0,0,0
"ev_1250|3,165,9",ev_1250,"3,165,9",3,598.508833,1490.051691,2,891.542858,0,0,0,0,0,0,0,0,0,0,0,61.666667,903.776029,flex_small,base,cluster_flex_small,929.460522,0,0,0,0,0
"ev_1250|3,165,9,50",ev_1250,"3,165,9,50",4,674.319603,2503.442809,3,1829.123206,0,0,0,0,0,0,0,0,0,0,0,65.833333,1842.405707,flex_small,base,cluster_flex_small,1396.707319,0,0,1,0,1
ev_1250|7,ev_1250,7,1,459.45306,632.113967,1,172.660907,1,0,0,0,0,0,0,0,0,0,0,0.0,172.660907,support,base,singleton,,0,0,0,0,0
ev_1250|8,ev_1250,8,1,460.029034,654.888401,1,194.859368,1,0,0,0,0,0,0,0,0,0,0,0.0,194.859368,support,base,singleton,,0,0,0,0,0
"ev_1250|8,14",ev_1250,"8,14",2,458.510401,1267.126171,2,808.61577,0,0,0,0,0,0,0,0,0,0,0,0.0,806.662226,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,19",ev_1250,"8,19",2,514.839084,654.888401,1,140.049317,0,0,0,0,0,0,0,0,0,0,0,76.0,155.966772,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,39",ev_1250,"8,39",2,469.90746,1452.077121,2,982.169662,0,0,0,0,0,0,0,0,0,0,0,35.0,988.75447,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,41",ev_1250,"8,41",2,463.783239,1178.219528,2,714.43629,0,0,0,0,0,0,0,0,0,0,0,37.0,720.381806,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,49",ev_1250,"8,49",2,518.190756,1204.522248,2,686.331492,0,0,0,0,0,0,0,0,0,0,0,0.0,684.843833,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|8,69",ev_1250,"8,69",2,589.466536,1582.277689,2,992.811153,0,0,0,0,0,0,0,0,0,0,0,0.0,992.133921,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|9,ev_1250,9,1,566.905795,984.533979,1,417.628184,1,0,0,0,0,0,0,0,0,0,0,0.0,417.628184,support,base,singleton,,0,0,0,0,0
"ev_1250|9,67",ev_1250,"9,67",2,594.896219,1737.888522,2,1142.992303,0,0,0,0,0,0,0,0,0,0,0,61.0,1153.289065,flex_small,base,"cluster_flex_small,flex_small",456.312576,0,0,0,0,0
ev_1250|12,ev_1250,12,1,505.650645,538.855192,1,33.204547,1,0,0,0,0,0,0,0,0,0,0,0.0,33.204547,support,base,singleton,,0,0,0,0,0
"ev_1250|12,9",ev_1250,"12,9",2,562.422571,1523.389171,2,960.9666,0,0,0,0,0,0,0,0,0,0,0,0.0,958.295569,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|12,44",ev_1250,"12,44",2,496.798073,1534.735555,2,1037.937482,0,0,0,0,0,0,0,0,0,0,0,32.0,1045.37916,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|13,ev_1250,13,1,475.263744,642.490052,1,167.226309,1,0,0,0,0,0,0,0,0,0,0,0.0,167.226309,support,base,singleton,,0,0,0,0,0
"ev_1250|13,50",ev_1250,"13,50",2,581.157834,1655.88117,2,1074.723336,0,0,0,0,0,0,0,0,0,0,0,0.0,1064.61521,flex_small,base,cluster_flex_small,432.369396,0,0,0,0,0
ev_1250|14,ev_1250,14,1,423.236547,612.23777,1,189.001223,1,0,0,0,0,0,0,0,0,0,0,0.0,189.001223,support,base,singleton,,0,0,0,0,0
"ev_1250|14,7",ev_1250,"14,7",2,462.026025,1244.351737,2,782.325712,0,0,0,0,0,0,0,0,0,0,0,52.0,793.326005,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|15,ev_1250,15,1,527.351101,869.003693,1,341.652592,1,0,0,0,0,0,0,0,0,0,0,0.0,341.652592,support,base,singleton,,0,0,0,0,0
"ev_1250|15,44",ev_1250,"15,44",2,549.34905,1864.884056,2,1315.535006,0,0,0,0,0,0,0,0,0,0,0,0.0,1314.522375,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|15,46",ev_1250,"15,46",2,532.305023,869.003693,1,336.69867,0,0,0,0,0,0,0,0,0,0,0,66.0,352.026589,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|16,ev_1250,16,1,482.497668,995.880363,1,513.382695,1,0,0,0,0,0,0,0,0,0,0,0.0,513.382695,support,base,singleton,,0,0,0,0,0
"ev_1250|16,40",ev_1250,"16,40",2,540.223178,1593.418187,2,1053.195009,0,0,0,0,0,0,0,0,0,0,0,53.0,1063.879105,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|16,93",ev_1250,"16,93",2,559.354974,1864.884056,2,1305.529082,0,0,0,0,0,0,0,0,0,0,0,59.0,1317.236339,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|17,ev_1250,17,1,468.395025,622.794314,1,154.399289,1,0,0,0,0,0,0,0,0,0,0,0.0,154.399289,support,base,singleton,,0,0,0,0,0
ev_1250|19,ev_1250,19,1,487.377853,654.888401,1,167.510548,1,0,0,0,0,0,0,0,0,0,0,0.0,167.510548,support,base,singleton,,0,0,0,0,0
"ev_1250|19,39",ev_1250,"19,39",2,485.9299,1452.077121,2,966.147221,0,0,0,0,0,0,0,0,0,0,0,37.0,973.488368,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|19,41",ev_1250,"19,41",2,566.967883,1178.219528,2,611.251646,0,0,0,0,0,0,0,0,0,0,0,39.0,616.312138,flex_small,base,"cluster_flex_small,flex_small",336.937978,0,0,0,0,0
ev_1250|33,ev_1250,33,1,472.416442,770.031488,1,297.615046,1,0,0,0,0,0,0,0,0,0,0,0.0,297.615046,support,base,singleton,,0,0,0,0,0
ev_1250|36,ev_1250,36,1,413.574899,523.331127,1,109.756228,1,0,0,0,0,0,0,0,0,0,0,0.0,109.756228,support,base,singleton,,0,0,0,0,0
"ev_1250|36,43",ev_1250,"36,43",2,608.392225,1398.674802,2,790.282577,0,0,0,0,0,0,0,0,0,0,0,53.0,793.360567,flex_small,base,"cluster_flex_small,flex_small",297.860152,0,0,0,0,0
"ev_1250|36,48,43",ev_1250,"36,48,43",3,885.685066,1950.566064,3,1064.880997,0,0,0,0,0,0,0,0,0,0,0,38.333333,1064.912913,flex_small,base,cluster_flex_small,561.373821,0,0,0,0,0
"ev_1250|36,49",ev_1250,"36,49",2,521.007734,1072.964974,2,551.95724,0,0,0,0,0,0,0,0,0,0,0,55.0,559.08267,flex_small,base,"cluster_flex_small,flex_small",375.222671,0,0,0,0,0
"ev_1250|36,49,48",ev_1250,"36,49,48",3,639.142358,1624.856235,3,985.713878,0,0,0,0,0,0,0,0,0,0,0,39.666667,989.088257,flex_small,base,cluster_flex_small,797.894557,0,0,0,0,0
ev_1250|38,ev_1250,38,1,449.57819,493.256854,1,43.678664,1,0,0,0,0,0,0,0,0,0,0,0.0,43.678664,support,base,singleton,,0,0,0,0,0
"ev_1250|38,7",ev_1250,"38,7",2,474.604746,1125.370821,2,650.766075,0,0,0,0,0,0,0,0,0,0,0,0.0,648.586263,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,8",ev_1250,"38,8",2,463.886096,1148.145255,2,684.259159,0,0,0,0,0,0,0,0,0,0,0,50.0,695.775182,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,8,39",ev_1250,"38,8,39",3,473.473857,1945.333975,3,1471.860118,0,0,0,0,0,0,0,0,0,0,0,47.0,1481.242277,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,19",ev_1250,"38,19",2,536.349515,1148.145255,2,611.79574,0,0,0,0,0,0,0,0,0,0,0,52.0,620.860989,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,39",ev_1250,"38,39",2,478.918518,1290.445574,2,811.527056,0,0,0,0,0,0,0,0,0,0,0,56.0,821.5727,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,39,41",ev_1250,"38,39,41",3,617.247625,1813.776702,3,1196.529077,0,0,0,0,0,0,0,0,0,0,0,62.333333,1208.049749,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,39,49",ev_1250,"38,39,49",3,531.132404,1840.079421,3,1308.947018,0,0,0,0,0,0,0,0,0,0,0,18.666667,1310.84045,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,41",ev_1250,"38,41",2,469.523493,1016.587981,2,547.064489,0,0,0,0,0,0,0,0,0,0,0,58.0,557.628115,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,41,49",ev_1250,"38,41,49",3,530.781087,1566.221828,3,1035.440741,0,0,0,0,0,0,0,0,0,0,0,19.333333,1037.478082,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|38,49",ev_1250,"38,49",2,514.432018,1042.890701,2,528.458683,0,0,0,0,0,0,0,0,0,0,0,0.0,528.152617,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|39,ev_1250,39,1,439.516508,797.18872,1,357.672212,1,0,0,0,0,0,0,0,0,0,0,0.0,357.672212,support,base,singleton,,0,0,0,0,0
"ev_1250|39,14",ev_1250,"39,14",2,440.234349,1409.426491,2,969.192142,0,0,0,0,0,0,0,0,0,0,0,3.0,969.095046,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|40,ev_1250,40,1,528.44974,597.537824,1,69.088084,1,0,0,0,0,0,0,0,0,0,0,0.0,69.088084,support,base,singleton,,0,0,0,0,0
"ev_1250|40,14",ev_1250,"40,14",2,553.436449,1209.775594,2,656.339145,0,0,0,0,0,0,0,0,0,0,0,70.0,668.96759,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,15",ev_1250,"40,15",2,538.827964,1466.541517,2,927.713553,0,0,0,0,0,0,0,0,0,0,0,0.0,927.000393,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,15,46",ev_1250,"40,15,46",3,543.984011,1466.541517,2,922.557506,0,0,0,0,0,0,0,0,0,0,0,22.0,926.984185,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,44",ev_1250,"40,44",2,581.164884,1593.418187,2,1012.253303,0,0,0,0,0,0,0,0,0,0,0,0.0,1011.756757,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,46",ev_1250,"40,46",2,531.789965,1466.541517,2,934.751552,0,0,0,0,0,0,0,0,0,0,0,0.0,933.41683,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|40,46,44",ev_1250,"40,46,44",3,581.431772,2462.42188,3,1880.990107,0,0,0,0,0,0,0,0,0,0,0,0.0,1880.052709,flex_small,base,flex_small,,0,0,0,0,0
ev_1250|41,ev_1250,41,1,420.376169,523.331127,1,102.954959,1,0,0,0,0,0,0,0,0,0,0,0.0,102.954959,support,base,singleton,,0,0,0,0,0
"ev_1250|41,36",ev_1250,"41,36",2,447.316732,523.331127,1,76.014396,0,0,0,0,0,0,0,0,0,0,0,0.0,74.956854,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|41,36,43",ev_1250,"41,36,43",3,642.434862,1398.674802,2,756.239941,0,0,0,0,0,0,0,0,0,0,0,17.666667,754.133932,flex_small,base,cluster_flex_small,684.062846,0,0,0,0,0
"ev_1250|41,36,48,43",ev_1250,"41,36,48,43",4,920.076939,1950.566064,3,1030.489125,0,0,0,0,0,0,0,0,0,0,0,19.166667,1027.59274,flex_small,base,cluster_flex_small,947.227278,0,0,0,0,0
"ev_1250|41,36,49,48",ev_1250,"41,36,49,48",4,673.268738,1624.856235,3,951.587497,0,0,0,0,0,0,0,0,0,0,0,19.833333,951.061167,flex_small,base,cluster_flex_small,1184.013506,0,0,0,0,0
"ev_1250|41,39",ev_1250,"41,39",2,504.172685,1320.519848,2,816.347163,0,0,0,0,0,0,0,0,0,0,0,73.0,830.29991,flex_small,base,flex_small,,0,0,0,0,0
"ev_1250|41,43",ev_1250,"41,43",2,514.322231,1398.674802,2,884.352571,0,0,0,0,0,0,0,0,0,0,0,0.0,876.014096,flex_small,base,cluster_flex_small,399.510074,0,0,0,0,0
"ev_1250|41,43,48",ev_1250,"41,43,48",3,634.175885,1950.566064,3,1316.390179,0,0,0,0,0,0,0,0,0,0,0,14.666667,1311.810119,flex_small,base,cluster_flex_small,820.46293,0,0,0,0,0
"ev_1250|41,43,174",ev_1250,"41,43,174",3,612.545013,1950.566064,3,1338.02105,0,0,0,0,0,0,0,0,0,0,0,14.666667,1334.199379,flex_small,base,cluster_flex_small,797.445729,0,0,0,0,0
"ev_1250|41,49",ev_1250,"41,49",2,482.18966,1072.964974,2,590.775314,0,0,0,0,0,0,0,0,0,0,0,0.0,586.629777,flex_small,base,cluster_flex_small,421.620672,0,0,0,0,0
"ev_1250|41,49,36",ev_1250,"41,49,36",3,554.2455,1072.964974,2,518.719474,0,0,0,0,0,0,0,0,0,0,0,18.333333,519.360258,flex_small,base,cluster_flex_small,762.230234,0,0,0,0,0
